ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Amount Converted,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count,Send Count
24581,DEU,Limited,INITIAL_PURCHASE,Web,63.46267754,92,0,0,0,0,0,0,1
39071,DEU,Limited,INITIAL_PURCHASE,Web,62.86728145,183,0,0,0,0,NULL,NULL,NULL
36013,DEU,Limited,INITIAL_PURCHASE,Web,62.01639739,184,0,0,0,0,NULL,NULL,NULL
197,DEU,Limited,INITIAL_PURCHASE,Web,61.15647583,480,0,0,0,1,NULL,NULL,NULL
34345,DEU,Limited,INITIAL_PURCHASE,Web,61.02861869,91,0,0,0,0,NULL,NULL,NULL
24313,DEU,Limited,INITIAL_PURCHASE,Web,59.99116049,183,0,1,1,1,2,0,15
5716,DEU,Limited,INITIAL_PURCHASE,Web,59.55368765,92,0,1,0,1,NULL,NULL,NULL
37066,DEU,Limited,INITIAL_PURCHASE,Web,59.13902877,183,0,0,0,0,NULL,NULL,NULL
5323,DEU,Limited,INITIAL_PURCHASE,Web,59.11735792,182,0,0,0,1,NULL,NULL,NULL
17598,DEU,Limited,RENEWAL,Web,59,468,0,0,1,1,1,0,55
28516,DEU,Limited,INITIAL_PURCHASE,Web,58.86338409,92,0,0,0,0,0,0,1
2586,DEU,Limited,INITIAL_PURCHASE,Web,58.84291037,189,1,1,0,1,NULL,NULL,NULL
16766,DEU,Limited,INITIAL_PURCHASE,Web,58.41834625,181,0,0,0,1,1,0,1
35010,DEU,Limited,INITIAL_PURCHASE,Web,57.6680441,92,0,0,0,0,NULL,NULL,NULL
39888,DEU,Limited,INITIAL_PURCHASE,Web,57.46625472,184,0,0,0,0,3,0,3
19303,DEU,Limited,INITIAL_PURCHASE,Web,56.34275714,98,1,1,1,1,6,0,8
13020,DEU,Limited,INITIAL_PURCHASE,Web,56.28108251,92,0,1,0,1,NULL,NULL,NULL
35143,DEU,Limited,INITIAL_PURCHASE,Web,54.60936473,247,0,0,0,0,4,0,4
34458,DEU,Limited,RENEWAL,Web,54.42867883,183,0,0,0,0,2,0,6
8569,DEU,Limited,RENEWAL,Web,54.31770314,186,1,1,0,1,1,0,2
15534,DEU,Limited,RENEWAL,Web,54.31631828,182,0,0,1,1,1,0,13
18404,DEU,Limited,INITIAL_PURCHASE,Web,54.12689996,92,0,1,0,1,2,0,4
37543,DEU,Limited,RENEWAL,Web,53.91571104,274,0,0,0,0,8,0,21
22135,DEU,Limited,INITIAL_PURCHASE,Web,53.80068931,92,0,1,1,1,NULL,NULL,NULL
33887,DEU,Limited,INITIAL_PURCHASE,Web,53.80068931,92,0,1,0,1,NULL,NULL,NULL
34882,DEU,Limited,INITIAL_PURCHASE,Web,53.64556861,92,0,0,0,0,2,0,2
15456,DEU,Limited,INITIAL_PURCHASE,Web,53.41,183,0,0,0,0,NULL,NULL,NULL
38744,DEU,Limited,RENEWAL,Web,53.39704884,183,0,0,0,0,3,0,3
28725,DEU,Limited,RENEWAL,Web,53.34416853,182,0,0,0,0,4,0,5
36580,DEU,Limited,RENEWAL,Web,53.22879648,183,0,0,0,0,1,0,3
52,DEU,Limited,RENEWAL,Web,53.1964098,183,0,1,0,1,6,0,6
21322,DEU,Limited,INITIAL_PURCHASE,Web,53.19200904,128,1,1,1,1,1,1,1
12216,DEU,Limited,INITIAL_PURCHASE,Web,52.6804116,95,1,1,0,1,3,0,4
17226,DEU,Limited,INITIAL_PURCHASE,Web,52.6804116,108,1,1,0,1,3,3,10
18817,DEU,Limited,RENEWAL,Web,52.58670431,182,0,0,0,1,2,0,3
21659,DEU,Limited,RENEWAL,Web,51.93321818,183,0,0,0,0,NULL,NULL,NULL
24507,DEU,Limited,RENEWAL,Web,51.91116491,183,0,1,0,1,NULL,NULL,NULL
13578,DEU,Limited,INITIAL_PURCHASE,Web,51.1684223,187,1,1,1,1,9,9,9
22126,DEU,Limited,RENEWAL,Web,51.15413142,275,0,1,0,1,10,0,10
2275,DEU,Limited,INITIAL_PURCHASE,Web,51.1160334,91,0,1,0,1,2,2,3
36518,DEU,Limited,RENEWAL,Web,51.06769377,366,0,0,0,0,56,0,60
34954,DEU,Limited,INITIAL_PURCHASE,Web,50.44645109,183,0,0,0,0,NULL,NULL,NULL
10540,DEU,Limited,INITIAL_PURCHASE,Web,50.43620854,182,0,0,0,0,NULL,NULL,NULL
34196,DEU,Limited,INITIAL_PURCHASE,Web,50.37731316,90,0,0,0,0,NULL,NULL,NULL
36357,DEU,Limited,RENEWAL,Web,50.3597211,274,0,0,0,0,0,0,2
27988,DEU,Limited,INITIAL_PURCHASE,Web,50.2354859,188,1,1,1,1,4,4,6
12272,DEU,Limited,INITIAL_PURCHASE,Web,49.84070145,206,1,0,0,1,NULL,NULL,NULL
18653,DEU,Limited,INITIAL_PURCHASE,Web,49.65675466,185,1,1,0,1,12,5,13
39996,DEU,Limited,INITIAL_PURCHASE,Web,49.51783594,299,0,0,0,0,0,0,1
9452,DEU,Limited,INITIAL_PURCHASE,Web,49.32808497,182,0,0,0,1,29,14,29
8748,DEU,Limited,INITIAL_PURCHASE,Web,49.13101099,517,1,1,1,1,5,3,6
772,DEU,Limited,INITIAL_PURCHASE,Web,49,186,0,1,1,1,2,0,5
1137,DEU,Lifetime,INITIAL_PURCHASE,Web,49,29181,0,1,0,1,0,0,1
19530,DEU,Lifetime,INITIAL_PURCHASE,Web,49,28983,0,0,0,0,0,0,3
16026,DEU,Limited,INITIAL_PURCHASE,Web,48.95898887,256,1,0,0,1,NULL,NULL,NULL
28959,DEU,Limited,INITIAL_PURCHASE,Web,48.84693785,182,0,0,0,0,1,0,2
29400,DEU,Limited,RENEWAL,Web,47.13673073,184,0,0,0,0,NULL,NULL,NULL
12231,DEU,Limited,INITIAL_PURCHASE,Web,46.8802845,94,1,1,0,1,4,4,6
30772,DEU,Limited,INITIAL_PURCHASE,Web,46.3272424,91,0,0,0,0,6,0,7
17037,DEU,Limited,RENEWAL,Web,46.15857117,366,0,0,0,1,4,0,5
4080,DEU,Limited,RENEWAL,Web,45.97624151,185,0,1,0,1,6,0,7
36403,DEU,Limited,RENEWAL,Web,45.86737001,182,0,0,0,0,2,0,3
38628,DEU,Limited,RENEWAL,Web,45.79254576,182,0,0,0,0,7,0,7
19802,DEU,Limited,RENEWAL,Web,45.71705164,183,0,0,0,0,0,0,2
12823,DEU,Limited,RENEWAL,Web,45.67734579,188,1,1,0,1,0,0,1
8882,DEU,Limited,INITIAL_PURCHASE,Web,45.66843088,96,1,1,0,1,12,12,15
34858,DEU,Limited,RENEWAL,Web,45.61430326,183,0,0,0,0,0,0,3
2169,DEU,Limited,RENEWAL,Web,45.50950085,283,1,1,0,1,6,0,6
9619,DEU,Limited,INITIAL_PURCHASE,Web,45.33257923,90,0,0,0,1,3,2,20
30155,DEU,Limited,INITIAL_PURCHASE,Web,44.55172398,113,1,1,1,1,23,0,33
13786,DEU,Limited,INITIAL_PURCHASE,Web,44.54625275,124,0,0,0,0,NULL,NULL,NULL
20921,DEU,Limited,INITIAL_PURCHASE,Web,44.05104083,92,0,1,1,1,NULL,NULL,NULL
24430,DEU,Limited,INITIAL_PURCHASE,Web,44.0273776,124,0,1,1,1,0,0,14
30711,DEU,Limited,INITIAL_PURCHASE,Web,43.83095717,120,0,0,0,0,NULL,NULL,NULL
16269,DEU,Limited,INITIAL_PURCHASE,Web,43.6880093,83,0,0,0,0,NULL,NULL,NULL
8267,DEU,Limited,INITIAL_PURCHASE,Web,43.68165838,111,0,0,0,0,NULL,NULL,NULL
33044,DEU,Limited,INITIAL_PURCHASE,Web,43.67991413,92,0,0,0,0,NULL,NULL,NULL
12358,DEU,Limited,INITIAL_PURCHASE,Web,43.61699433,96,0,1,0,1,NULL,NULL,NULL
19044,DEU,Limited,INITIAL_PURCHASE,Web,43.57843784,91,0,1,0,1,6,0,6
33423,DEU,Limited,INITIAL_PURCHASE,Web,43.55850785,106,1,1,0,1,1,0,1
23613,DEU,Limited,INITIAL_PURCHASE,Web,43.47772301,91,0,0,0,0,NULL,NULL,NULL
31825,DEU,Limited,INITIAL_PURCHASE,Web,43.42976028,92,0,0,0,0,NULL,NULL,NULL
10375,DEU,Limited,INITIAL_PURCHASE,Web,43.33627057,214,1,1,0,1,2,0,2
19353,DEU,Limited,INITIAL_PURCHASE,Web,43.1995587,183,0,0,0,1,NULL,NULL,NULL
9,DEU,Limited,INITIAL_PURCHASE,Web,43.16,97,1,1,0,1,11,0,52
20740,DEU,Limited,INITIAL_PURCHASE,Web,43.16,100,1,1,0,1,4,4,4
33837,DEU,Limited,INITIAL_PURCHASE,Web,43.15127604,91,0,0,0,0,1,0,12
36803,DEU,Limited,INITIAL_PURCHASE,Web,43.14910469,92,0,0,0,0,NULL,NULL,NULL
32871,DEU,Limited,INITIAL_PURCHASE,Web,43.13176422,183,0,0,0,0,NULL,NULL,NULL
35487,DEU,Limited,INITIAL_PURCHASE,Web,43.01815366,91,0,0,0,0,3,0,3
9072,DEU,Limited,INITIAL_PURCHASE,Web,42.98804381,92,0,0,0,1,1,0,2
1086,DEU,Limited,INITIAL_PURCHASE,Web,42.96644761,186,0,1,0,1,NULL,NULL,NULL
25460,DEU,Limited,INITIAL_PURCHASE,Web,42.93111647,91,0,1,0,1,2,0,4
32152,DEU,Limited,INITIAL_PURCHASE,Web,42.82,99,1,1,1,1,0,0,43
3345,DEU,Limited,INITIAL_PURCHASE,Web,42.80111458,92,0,0,0,1,NULL,NULL,NULL
3563,DEU,Limited,INITIAL_PURCHASE,Web,42.8,204,0,1,0,1,18,2,19
4767,DEU,Limited,INITIAL_PURCHASE,Web,42.8,93,1,1,0,1,12,0,12
17433,DEU,Limited,INITIAL_PURCHASE,Web,42.8,145,1,1,0,1,8,4,104
38413,DEU,Limited,INITIAL_PURCHASE,Web,42.8,92,0,0,0,0,NULL,NULL,NULL
15217,DEU,Limited,INITIAL_PURCHASE,Web,42.71465985,92,0,0,0,0,NULL,NULL,NULL
11533,DEU,Limited,INITIAL_PURCHASE,Web,42.7,92,0,1,1,1,6,0,92
27402,DEU,Limited,INITIAL_PURCHASE,Web,42.67865153,90,0,0,0,0,0,0,1
18878,DEU,Limited,INITIAL_PURCHASE,Web,42.61,90,0,0,1,1,2,0,11
31885,DEU,Limited,INITIAL_PURCHASE,Web,42.55360723,90,0,0,0,0,NULL,NULL,NULL
27902,DEU,Limited,INITIAL_PURCHASE,Web,42.48709942,90,0,0,0,0,NULL,NULL,NULL
33268,DEU,Limited,INITIAL_PURCHASE,Web,42.48295534,92,0,0,0,0,5,0,6
8555,DEU,Limited,INITIAL_PURCHASE,Web,42.46,91,0,1,1,1,4,4,12
21181,DEU,Limited,INITIAL_PURCHASE,Web,42.16,90,0,0,1,1,102,62,107
19823,DEU,Limited,INITIAL_PURCHASE,Web,42.12,95,1,1,1,1,0,0,9
25428,DEU,Limited,INITIAL_PURCHASE,Web,41.97,92,0,0,0,0,0,0,17
7028,DEU,Limited,INITIAL_PURCHASE,Web,41.73,95,1,1,1,1,4,0,12
32344,DEU,Limited,INITIAL_PURCHASE,Web,41.73,91,0,0,0,0,6,3,12
3775,DEU,Limited,INITIAL_PURCHASE,Web,41.71419815,226,1,1,0,1,NULL,NULL,NULL
24708,DEU,Limited,INITIAL_PURCHASE,Web,41.63,95,1,1,1,1,47,1,187
3913,DEU,Limited,INITIAL_PURCHASE,Web,41.57,100,1,1,0,1,7,0,46
34378,DEU,Limited,INITIAL_PURCHASE,Web,41.44,91,0,0,0,0,5,2,22
3417,DEU,Limited,INITIAL_PURCHASE,Web,41.34,91,0,1,0,1,15,10,18
25658,DEU,Limited,INITIAL_PURCHASE,Web,41.34,91,0,0,0,0,9,0,17
29917,DEU,Limited,INITIAL_PURCHASE,Web,41.34,91,0,0,0,0,3,0,11
34058,DEU,Limited,INITIAL_PURCHASE,Web,41.26,91,0,0,0,0,5,0,15
7959,DEU,Limited,INITIAL_PURCHASE,Web,40.95,94,1,1,1,1,14,1,24
24918,DEU,Limited,INITIAL_PURCHASE,Web,39.97401953,212,0,0,0,0,NULL,NULL,NULL
8037,DEU,Limited,INITIAL_PURCHASE,Web,39.77427965,182,0,1,1,1,13,0,54
10610,DEU,Limited,INITIAL_PURCHASE,Web,39.6,90,0,0,1,1,2,0,9
18746,DEU,Limited,INITIAL_PURCHASE,Web,39.6,99,1,1,0,1,13,1,14
33134,DEU,Limited,INITIAL_PURCHASE,Web,39.6,92,0,0,0,0,0,0,5
33572,DEU,Limited,INITIAL_PURCHASE,Web,39.58753349,182,0,0,0,0,4,0,4
26327,DEU,Limited,INITIAL_PURCHASE,Web,39.57,94,1,0,0,0,NULL,NULL,NULL
27248,DEU,Limited,INITIAL_PURCHASE,Web,39.57,464,0,1,1,1,0,0,46
37594,DEU,Limited,INITIAL_PURCHASE,Web,39.57,92,0,0,0,0,NULL,NULL,NULL
9351,DEU,Limited,INITIAL_PURCHASE,Web,39.5,91,0,1,0,1,NULL,NULL,NULL
23490,DEU,Limited,INITIAL_PURCHASE,Web,39.5,99,1,1,0,1,6,3,6
30463,DEU,Limited,INITIAL_PURCHASE,Web,39.45806408,273,0,0,0,0,NULL,NULL,NULL
24258,DEU,Limited,INITIAL_PURCHASE,Web,39.3,91,0,0,0,0,0,0,20
27273,DEU,Limited,INITIAL_PURCHASE,Web,39.3,92,0,0,0,0,NULL,NULL,NULL
9538,DEU,Limited,INITIAL_PURCHASE,Web,39.16,95,1,1,1,1,1,1,4
18178,DEU,Limited,INITIAL_PURCHASE,Web,39.16,91,0,0,0,0,NULL,NULL,NULL
19192,DEU,Limited,INITIAL_PURCHASE,Web,39.16,92,0,0,1,1,3,0,10
27855,DEU,Limited,INITIAL_PURCHASE,Web,39.16,92,0,0,0,0,0,0,3
30797,DEU,Limited,INITIAL_PURCHASE,Web,39.16,91,0,0,0,0,4,0,11
32048,DEU,Limited,INITIAL_PURCHASE,Web,39.16,183,0,1,1,1,3,1,125
38063,DEU,Limited,INITIAL_PURCHASE,Web,39.12,92,0,0,0,0,0,0,5
28268,DEU,Limited,INITIAL_PURCHASE,Web,39.07,92,0,0,0,0,0,0,7
30292,DEU,Limited,INITIAL_PURCHASE,Web,39.07,90,0,0,0,0,0,0,3
34853,DEU,Limited,INITIAL_PURCHASE,Web,39.07,92,0,0,0,0,3,0,27
762,DEU,Limited,INITIAL_PURCHASE,Web,39,124,1,1,1,1,0,0,1
1299,DEU,Limited,INITIAL_PURCHASE,Web,39,95,0,1,0,1,NULL,NULL,NULL
2512,DEU,Limited,INITIAL_PURCHASE,Web,39,187,1,1,1,1,0,0,17
2928,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,1,1,1,63,61,77
3077,DEU,Limited,INITIAL_PURCHASE,Web,39,734,1,1,1,1,0,0,4
7311,DEU,Limited,INITIAL_PURCHASE,Web,39,111,0,1,0,1,0,0,25
12263,DEU,Limited,INITIAL_PURCHASE,Web,39,186,1,1,1,1,3,0,22
12825,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,0,0,36
18678,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,NULL,NULL,NULL
19437,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,0,0,42
22083,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,1,0,126
23293,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,0,1,10,0,144
25223,DEU,Limited,INITIAL_PURCHASE,Web,39,94,1,1,1,1,0,0,8
25619,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,38,0,188
26028,DEU,Limited,INITIAL_PURCHASE,Web,39,92,0,0,0,0,11,8,11
26888,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,4,4,5
27941,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,6,6,9
28131,DEU,Limited,INITIAL_PURCHASE,Web,39,456,0,0,0,0,9,0,9
28171,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,0,0,7
30632,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,5,5,5
30838,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,16,0,17
32115,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,1,1,0,0,92
37001,DEU,Limited,INITIAL_PURCHASE,Web,39,91,0,0,0,0,6,2,6
37792,DEU,Limited,INITIAL_PURCHASE,Web,39,95,1,1,0,1,NULL,NULL,NULL
39084,DEU,Limited,INITIAL_PURCHASE,Web,38.89,92,0,0,0,0,0,0,8
19393,DEU,Limited,INITIAL_PURCHASE,Web,38.85,173,1,1,1,1,16,0,159
34073,DEU,Limited,INITIAL_PURCHASE,Web,38.85,92,0,0,0,0,0,0,17
9982,DEU,Limited,INITIAL_PURCHASE,Web,38.67,92,0,0,0,0,NULL,NULL,NULL
938,DEU,Limited,INITIAL_PURCHASE,Web,38.49,99,1,1,1,1,56,18,109
17831,DEU,Limited,INITIAL_PURCHASE,Web,38.49,90,0,0,0,0,1,1,12
19572,DEU,Limited,INITIAL_PURCHASE,Web,38.49,91,0,0,0,0,0,0,51
28475,DEU,Limited,INITIAL_PURCHASE,Web,38.49,90,0,0,0,0,6,6,15
33963,DEU,Limited,INITIAL_PURCHASE,Web,38.49,92,0,0,0,0,0,0,6
8,DEU,Limited,INITIAL_PURCHASE,Web,38.4,92,0,0,1,1,17,4,25
8090,DEU,Limited,INITIAL_PURCHASE,Web,38.4,90,0,0,1,1,10,5,111
12339,DEU,Limited,INITIAL_PURCHASE,Web,38.34,92,0,0,1,1,1,0,3
12697,DEU,Limited,INITIAL_PURCHASE,Web,38.34,92,0,1,1,1,0,0,17
15128,DEU,Limited,INITIAL_PURCHASE,Web,38.34,96,1,1,1,1,4,1,9
11313,DEU,Limited,INITIAL_PURCHASE,Web,38.30989691,92,0,1,1,1,8,0,9
4129,DEU,Limited,INITIAL_PURCHASE,Web,38.24,96,1,1,1,1,2,0,147
23103,DEU,Limited,INITIAL_PURCHASE,Web,38.22,110,1,1,1,1,17,0,42
29114,DEU,Limited,INITIAL_PURCHASE,Web,38.22,93,0,0,0,0,0,0,6
38868,DEU,Limited,INITIAL_PURCHASE,Web,38.22,90,0,0,0,0,3,0,9
1030,DEU,Limited,INITIAL_PURCHASE,Web,38.13,282,0,0,1,1,5,0,5
25550,DEU,Limited,INITIAL_PURCHASE,Web,38.13,92,0,1,1,1,0,0,17
26999,DEU,Limited,INITIAL_PURCHASE,Web,38.13,90,0,0,0,0,0,0,12
30425,DEU,Limited,INITIAL_PURCHASE,Web,38.13,91,0,1,1,1,36,0,184
7163,DEU,Limited,INITIAL_PURCHASE,Web,38.06,184,0,1,1,1,13,0,60
9345,DEU,Limited,INITIAL_PURCHASE,Web,37.91,319,1,1,1,1,0,0,75
26188,DEU,Limited,INITIAL_PURCHASE,Web,37.91,92,0,0,0,0,5,0,54
2485,DEU,Limited,INITIAL_PURCHASE,Web,37.81,92,0,0,0,1,NULL,NULL,NULL
8325,DEU,Limited,INITIAL_PURCHASE,Web,37.77,90,0,1,1,1,0,0,14
9675,DEU,Limited,INITIAL_PURCHASE,Web,37.51146363,91,0,0,0,0,NULL,NULL,NULL
39567,DEU,Limited,INITIAL_PURCHASE,Web,37.47,457,0,0,0,0,1,0,4
421,DEU,Limited,INITIAL_PURCHASE,Web,36.96778647,92,0,1,1,1,0,0,2
31116,DEU,Limited,INITIAL_PURCHASE,Web,36.6739474,91,0,1,0,1,NULL,NULL,NULL
10325,DEU,Limited,INITIAL_PURCHASE,Web,36.47119781,92,0,0,0,1,NULL,NULL,NULL
4879,DEU,Limited,INITIAL_PURCHASE,Web,36.33,92,0,0,0,1,NULL,NULL,NULL
13789,DEU,Limited,INITIAL_PURCHASE,Web,36.30113645,94,1,1,0,1,NULL,NULL,NULL
30119,DEU,Limited,INITIAL_PURCHASE,Web,36.13063066,91,0,0,0,0,NULL,NULL,NULL
219,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,1,1,1,1,0,12
569,DEU,Limited,RENEWAL,Web,35.97,288,1,1,1,1,2,0,5
834,DEU,Limited,INITIAL_PURCHASE,Web,35.97,110,1,1,0,1,9,3,25
1055,DEU,Limited,INITIAL_PURCHASE,Web,35.97,93,0,1,1,1,1,0,1
1065,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,1,NULL,NULL,NULL
1121,DEU,Limited,RENEWAL,Web,35.97,524,0,0,0,0,10,0,10
1658,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,1,NULL,NULL,NULL
1818,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,0,1,0,0,4
2062,DEU,Limited,RENEWAL,Web,35.97,182,0,1,1,1,3,3,8
2697,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,0,1,0,1,NULL,NULL,NULL
2765,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,NULL,NULL,NULL
3012,DEU,Limited,INITIAL_PURCHASE,Web,35.97,472,0,0,0,1,NULL,NULL,NULL
3058,DEU,Limited,INITIAL_PURCHASE,Web,35.97,91,0,0,0,1,NULL,NULL,NULL
3111,DEU,Limited,INITIAL_PURCHASE,Web,35.97,109,1,1,0,1,7,0,9
3132,DEU,Limited,RENEWAL,Web,35.97,458,0,1,1,1,2,0,5
3202,DEU,Limited,RENEWAL,Web,35.97,458,0,0,1,1,0,0,4
3466,DEU,Limited,RENEWAL,Web,35.97,274,0,1,1,1,2,0,4
3661,DEU,Limited,INITIAL_PURCHASE,Web,35.97,93,0,1,0,1,5,0,5
4030,DEU,Limited,INITIAL_PURCHASE,Web,35.97,97,1,1,1,1,16,12,21
4318,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,1,1,0,0,7
4925,DEU,Limited,INITIAL_PURCHASE,Web,35.97,111,1,1,0,1,NULL,NULL,NULL
4972,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,0,1,0,1,NULL,NULL,NULL
5332,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,0,0,1,4,2,88
5402,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,0,1,0,1,6,6,6
5485,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,1,1,21,4,27
5825,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,1,1,5,3,10
5837,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,1,1,1,5,0,14
4030,DEU,Limited,INITIAL_PURCHASE,Web,35.97,97,1,0,1,1,16,12,21
6918,DEU,Limited,RENEWAL,Web,35.97,182,0,1,0,1,2,2,2
7588,DEU,Limited,RENEWAL,Web,35.97,364,0,1,1,1,6,0,7
7723,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,1,1,5,0,8
8169,DEU,Limited,RENEWAL,Web,35.97,274,0,1,1,1,1,0,3
8425,DEU,Limited,RENEWAL,Web,35.97,183,0,0,1,1,4,0,6
8461,DEU,Limited,RENEWAL,Web,35.97,186,1,1,1,1,9,0,9
8497,DEU,Limited,RENEWAL,Web,35.97,370,1,1,1,1,9,0,16
8543,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,1,1,27,0,109
8612,DEU,Limited,INITIAL_PURCHASE,Web,35.97,141,1,1,1,1,0,0,13
8732,DEU,Limited,INITIAL_PURCHASE,Web,35.97,108,1,1,0,1,6,2,14
8852,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,1,1,0,1,10,0,14
8952,DEU,Limited,RENEWAL,Web,35.97,182,0,1,0,1,2,0,2
9629,DEU,Limited,RENEWAL,Web,35.97,274,0,1,1,1,6,6,8
9769,DEU,Limited,INITIAL_PURCHASE,Web,35.97,97,0,0,0,1,NULL,NULL,NULL
10500,DEU,Limited,INITIAL_PURCHASE,Web,35.97,94,1,1,0,1,NULL,NULL,NULL
10674,DEU,Limited,RENEWAL,Web,35.97,369,1,1,1,1,5,0,6
10906,DEU,Limited,INITIAL_PURCHASE,Web,35.97,91,0,0,0,0,5,0,14
11310,DEU,Limited,RENEWAL,Web,35.97,560,0,1,1,1,10,0,11
11318,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,1,NULL,NULL,NULL
12589,DEU,Limited,INITIAL_PURCHASE,Web,35.97,160,0,1,0,1,54,15,165
12983,DEU,Limited,INITIAL_PURCHASE,Web,35.97,184,0,1,0,1,2,1,8
13041,DEU,Limited,INITIAL_PURCHASE,Web,35.97,91,0,0,0,0,1,0,8
13359,DEU,Limited,RENEWAL,Web,35.97,237,1,1,1,1,0,0,13
13690,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,0,1,0,1,4,4,5
14057,DEU,Limited,RENEWAL,Web,35.97,265,0,1,1,1,6,6,9
14070,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,0,1,8,8,8
14342,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,0,1,1,1,0,8
14690,DEU,Limited,RENEWAL,Web,35.97,555,0,1,1,1,5,0,7
15151,DEU,Limited,RENEWAL,Web,35.97,182,0,0,1,1,0,0,6
15348,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,1,NULL,NULL,NULL
15460,DEU,Limited,RENEWAL,Web,35.97,547,0,0,0,0,1,0,2
15673,DEU,Limited,RENEWAL,Web,35.97,274,0,1,1,1,0,0,5
16268,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,1,1,0,0,17
16456,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,1,1,3,0,124
16602,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,NULL,NULL,NULL
17134,DEU,Limited,RENEWAL,Web,35.97,458,0,1,1,1,12,0,14
17471,DEU,Limited,RENEWAL,Web,35.97,547,0,1,1,1,3,0,4
17639,DEU,Limited,RENEWAL,Web,35.97,576,0,0,0,0,1,0,4
18032,DEU,Limited,RENEWAL,Web,35.97,183,0,0,1,1,1,0,4
18191,DEU,Limited,RENEWAL,Web,35.97,274,0,0,0,0,0,0,2
18814,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,NULL,NULL,NULL
19483,DEU,Limited,RENEWAL,Web,35.97,204,0,0,0,0,1,0,4
19751,DEU,Limited,INITIAL_PURCHASE,Web,35.97,143,1,1,1,1,61,1,131
19755,DEU,Limited,INITIAL_PURCHASE,Web,35.97,304,0,0,0,0,2,0,9
19797,DEU,Limited,INITIAL_PURCHASE,Web,35.97,91,0,0,0,0,16,0,20
19927,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,0,1,2,0,2
19963,DEU,Limited,INITIAL_PURCHASE,Web,35.97,103,1,1,1,1,131,125,132
20194,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,0,0,0,0,0,12
20551,DEU,Limited,INITIAL_PURCHASE,Web,35.97,90,0,0,0,1,NULL,NULL,NULL
20726,DEU,Limited,RENEWAL,Web,35.97,183,0,0,0,0,0,0,2
20830,DEU,Limited,INITIAL_PURCHASE,Web,35.97,102,1,1,1,1,6,6,29
21142,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,1,0,1,NULL,NULL,NULL
21175,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,0,0,0,0,3
21488,DEU,Limited,RENEWAL,Web,35.97,358,0,0,0,0,0,0,3
21581,DEU,Limited,INITIAL_PURCHASE,Web,35.97,92,0,0,1,1,0,0,5
21716,DEU,Limited,INITIAL_PURCHASE,Web,35.97,95,1,1,0,1,0,0,2
21866,DEU,Limited,INITIAL_PURCHASE,Web,35.97,102,1,1,1,1,0,0,1
