ID,Language,Subscription Type,Subscription Event Type,Purchase Store, Amount Converted ,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count
332,ESP,Limited,INITIAL_PURCHASE,App, $-   ,297,0,0,1,1,0,0
333,ENG,Limited,INITIAL_PURCHASE,Web, $65.94 ,185,1,1,0,1,NULL,NULL
334,HEB,Limited,RENEWAL,Web, $19.99 ,213,0,1,1,1,0,0
335,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,182,0,1,1,1,6,5
336,EBR,Limited,INITIAL_PURCHASE,Web, $77.19 ,92,0,1,1,1,5,5
337,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,1,1,4,0
338,ESP,Limited,RENEWAL,Web, $79.00 ,455,0,1,1,1,13,0
340,EBR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
341,ESP,Limited,RENEWAL,App, $-   ,369,1,0,0,1,NULL,NULL
342,ESP,Lifetime,INITIAL_PURCHASE,App, $-   ,28771,0,0,1,1,2,2
343,SVE,Limited,RENEWAL,Web, $8.72 ,550,0,1,1,1,41,23
344,ESP,Limited,RENEWAL,App, $-   ,206,1,0,1,1,0,0
345,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,94,0,1,1,1,28,0
346,JPN,Limited,RENEWAL,App, $-   ,331,0,0,1,1,0,0
348,ALL,Limited,INITIAL_PURCHASE,Web, $143.76 ,730,0,1,1,1,0,0
349,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28783,0,0,1,1,0,0
350,ITA,Limited,RENEWAL,App, $-   ,282,1,0,1,1,3,0
351,KOR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
352,ITA,Limited,INITIAL_PURCHASE,Web, $105.17 ,373,1,1,0,1,12,3
353,CHI,Lifetime,INITIAL_PURCHASE,Web, $52.55 ,29228,0,1,1,1,1,0
354,ESC,Limited,INITIAL_PURCHASE,Web, $53.61 ,182,0,1,0,1,2,0
355,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,182,0,1,0,1,11,3
356,ESP,Limited,RENEWAL,App, $-   ,289,1,0,1,1,1,0
357,ESP,Limited,INITIAL_PURCHASE,Web, $42.46 ,185,1,1,1,1,1,0
358,ESP,Limited,INITIAL_PURCHASE,App, $-   ,183,0,0,1,1,0,0
359,ENG,Limited,RENEWAL,App, $-   ,397,0,0,0,1,NULL,NULL
360,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,1,1,0,0
361,POL,Limited,INITIAL_PURCHASE,Web, $46.28 ,126,0,1,0,1,13,0
362,ESP,Limited,RENEWAL,Web, $35.97 ,277,1,1,1,1,5,0
363,ESP,Limited,RENEWAL,App, $-   ,282,1,0,1,1,0,0
364,ESP,Limited,RENEWAL,Web, $35.97 ,181,0,0,1,1,4,0
365,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,29175,0,1,1,1,9,9
366,ESP,Limited,RENEWAL,App, $-   ,274,0,0,1,1,0,0
367,ENG,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,2,2
368,EBR,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,1,1,0,0
369,ENG,Limited,RENEWAL,App, $-   ,182,0,0,1,1,NULL,NULL
370,ITA,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,1,1,6,0
371,FRA,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
373,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
374,KOR,Limited,INITIAL_PURCHASE,Web, $26.93 ,92,0,1,0,1,NULL,NULL
375,POR,Limited,RENEWAL,Web, $35.97 ,274,0,0,1,1,9,6
376,ENG,Limited,RENEWAL,Web, $35.97 ,183,1,1,1,1,1,0
377,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28782,0,0,1,1,0,0
378,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,98,1,1,0,1,2,0
379,ESP,Limited,INITIAL_PURCHASE,App, $-   ,281,1,1,1,1,0,0
380,ITA,Limited,RENEWAL,App, $-   ,184,0,0,0,1,NULL,NULL
381,TGL,Limited,RENEWAL,App, $-   ,370,1,0,1,1,0,0
382,ENG,Limited,RENEWAL,Web, $35.97 ,182,0,0,1,1,0,0
383,POR,Limited,RENEWAL,App, $-   ,781,0,0,1,1,0,0
384,ESC,Limited,RENEWAL,Web, $35.97 ,274,0,0,1,1,6,0
385,POL,Limited,INITIAL_PURCHASE,Web, $34.05 ,549,0,0,0,1,NULL,NULL
386,FRA,Limited,RENEWAL,Web, $79.37 ,374,0,0,0,0,3,0
387,POR,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,1,1,1,24,6
389,ENG,Limited,INITIAL_PURCHASE,App, $-   ,100,1,0,1,1,0,0
390,SVE,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
391,ENG,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
392,RUS,Limited,RENEWAL,App, $-   ,184,0,0,0,1,NULL,NULL
393,EBR,Limited,INITIAL_PURCHASE,Web, $78.00 ,486,0,1,0,1,9,0
394,TGL,Lifetime,INITIAL_PURCHASE,App, $-   ,28902,0,0,0,1,NULL,NULL
396,FRA,Limited,RENEWAL,App, $-   ,357,1,0,1,1,0,0
397,ALL,Lifetime,INITIAL_PURCHASE,Web, $188.28 ,28776,0,1,0,1,7,6
398,ENG,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,1,1,3,0
399,ALL,Lifetime,INITIAL_PURCHASE,Web, $49.00 ,28982,0,1,1,1,3,0
400,ENG,Limited,INITIAL_PURCHASE,App, $52.74 ,97,1,0,1,1,NULL,NULL
401,DEU,Limited,RENEWAL,Web, $119.00 ,365,0,1,0,1,0,0
402,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,1,1,1,0,0
403,ESC,Limited,INITIAL_PURCHASE,Web, $65.43 ,94,1,1,0,1,5,3
404,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28787,0,0,0,1,6,1
405,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,379,0,1,0,1,4,2
406,ESP,Limited,INITIAL_PURCHASE,Web, $42.27 ,187,1,1,1,1,0,0
407,FRA,Limited,INITIAL_PURCHASE,App, $-   ,188,1,0,1,1,0,0
408,KOR,Limited,INITIAL_PURCHASE,Web, $39.00 ,98,1,1,1,1,2,0
409,ESP,Limited,INITIAL_PURCHASE,App, $-   ,316,0,0,1,1,0,0
410,ENG,Limited,INITIAL_PURCHASE,App, $-   ,189,1,1,1,1,0,0
411,ESC,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,9,1
412,ENG,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
413,ESP,Limited,RENEWAL,App, $-   ,78,1,0,0,1,2,0
414,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28776,0,1,0,1,54,6
415,TUR,Limited,RENEWAL,Web, $51.12 ,184,0,1,0,1,NULL,NULL
416,ESP,Limited,RENEWAL,App, $-   ,310,1,0,1,1,0,0
417,ITA,Limited,INITIAL_PURCHASE,Web, $65.94 ,366,0,0,1,1,5,0
418,ENG,Limited,RENEWAL,App, $-   ,311,1,0,0,1,NULL,NULL
419,DEU,Limited,INITIAL_PURCHASE,App, $-   ,193,0,0,1,1,2,0
421,DEU,Limited,INITIAL_PURCHASE,Web, $36.97 ,92,0,1,1,1,0,0
423,ESP,Limited,RENEWAL,App, $-   ,324,1,0,1,1,2,0
424,CHI,Limited,INITIAL_PURCHASE,Web, $72.60 ,366,0,1,1,1,0,0
425,CHI,Limited,RENEWAL,App, $-   ,547,0,0,1,1,0,0
426,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,1,0,1,NULL,NULL
428,FRA,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,0,0
429,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,0,1,NULL,NULL
430,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,1,1,1,0,0
431,ENG,Limited,RENEWAL,App, $-   ,217,1,0,1,1,12,12
432,ALL,Limited,INITIAL_PURCHASE,Web, $95.88 ,365,0,1,1,1,0,0
433,ESP,Limited,RENEWAL,App, $-   ,369,1,0,0,1,5,0
434,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
435,FRA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29105,0,1,1,1,0,0
436,ESC,Limited,INITIAL_PURCHASE,Web, $27.06 ,92,0,1,0,1,3,3
437,ALL,Limited,INITIAL_PURCHASE,Web, $104.39 ,365,0,1,1,1,15,15
439,FRA,Limited,RENEWAL,App, $-   ,181,1,0,1,1,1,1
440,ESP,Limited,INITIAL_PURCHASE,App, $-   ,102,0,0,1,1,0,0
441,ENG,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
442,RUS,Lifetime,INITIAL_PURCHASE,Web, $179.00 ,28884,0,0,1,1,8,0
443,ENG,Limited,RENEWAL,App, $-   ,366,0,0,1,1,NULL,NULL
445,ALL,Limited,INITIAL_PURCHASE,Web, $95.88 ,365,1,1,1,1,1,1
446,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,1096,0,1,1,1,0,0
447,DEU,Limited,INITIAL_PURCHASE,App, $-   ,330,1,0,0,1,0,0
448,ENG,Limited,INITIAL_PURCHASE,Web, $39.00 ,305,1,1,1,1,8,0
449,ESP,Limited,RENEWAL,App, $-   ,392,0,0,0,1,NULL,NULL
450,ALL,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,1,1,0,0
451,ESC,Limited,RENEWAL,App, $-   ,198,1,1,1,1,0,0
452,SVE,Limited,INITIAL_PURCHASE,App, $-   ,282,0,0,0,1,NULL,NULL
453,FRA,Limited,RENEWAL,App, $-   ,366,0,0,1,1,0,0
454,ITA,Limited,INITIAL_PURCHASE,Web, $38.22 ,90,0,0,1,1,1,0
455,ITA,Limited,INITIAL_PURCHASE,Web, $37.17 ,92,1,1,1,1,1,1
456,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28805,1,1,1,1,22,0
457,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,0,0
458,ALL,Lifetime,INITIAL_PURCHASE,Web, $204.12 ,28854,0,1,1,1,0,0
459,ENG,Limited,RENEWAL,App, $-   ,302,0,0,1,1,0,0
460,ESP,Limited,INITIAL_PURCHASE,App, $-   ,310,0,0,1,1,13,0
461,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
462,ESP,Limited,RENEWAL,Web, $79.00 ,183,0,0,1,1,7,0
463,KOR,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,15,0
465,ENG,Limited,INITIAL_PURCHASE,App, $-   ,184,0,0,0,1,NULL,NULL
466,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.13 ,28779,1,1,1,1,6,0
467,ESP,Limited,RENEWAL,App, $-   ,394,1,0,1,1,0,0
468,ESP,Limited,INITIAL_PURCHASE,Web, $126.44 ,186,1,1,1,1,4,0
469,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.93 ,28791,0,1,1,1,0,0
470,ARA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,1,1,1,8,4
471,SVE,Lifetime,INITIAL_PURCHASE,App, $-   ,28834,0,0,1,1,NULL,NULL
472,ESP,Limited,RENEWAL,App, $-   ,122,0,0,1,1,0,0
473,TGL,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,1,NULL,NULL
474,ESC,Limited,INITIAL_PURCHASE,Web, $45.57 ,90,0,0,0,1,2,0
475,ESP,Limited,INITIAL_PURCHASE,App, $-   ,261,1,1,1,1,0,0
476,ESP,Limited,RENEWAL,Web, $79.00 ,278,1,1,1,1,2,0
477,ENG,Limited,INITIAL_PURCHASE,App, $-   ,263,1,1,1,1,0,0
478,KOR,Limited,INITIAL_PURCHASE,Web, $44.03 ,92,0,0,0,1,0,0
479,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
480,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,1,1,0,0
482,ALL,Lifetime,INITIAL_PURCHASE,Web, $218.90 ,28775,0,1,1,1,7,3
483,ENG,Limited,RENEWAL,App, $-   ,307,0,0,1,1,NULL,NULL
484,DEU,Limited,INITIAL_PURCHASE,App, $-   ,288,0,0,1,1,9,9
485,ESP,Lifetime,INITIAL_PURCHASE,App, $-   ,28969,0,1,1,1,0,0
486,ENG,Limited,INITIAL_PURCHASE,App, $-   ,310,0,0,1,1,2,0
487,ITA,Limited,INITIAL_PURCHASE,App, $-   ,186,1,1,1,1,16,2
488,FRA,Limited,INITIAL_PURCHASE,Web, $14.24 ,371,1,0,0,1,NULL,NULL
489,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,NULL,NULL
490,FRA,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,5,0
491,ALL,Lifetime,INITIAL_PURCHASE,Web, $201.76 ,28789,0,0,1,1,176,16
492,CHI,Limited,INITIAL_PURCHASE,Web, $65.94 ,366,0,0,1,1,81,13
493,ITA,Limited,INITIAL_PURCHASE,Web, $10.67 ,731,0,1,0,1,48,38
494,DEU,Limited,INITIAL_PURCHASE,App, $-   ,91,1,1,1,1,NULL,NULL
495,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,17,0
496,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.84 ,28788,0,1,1,1,3,0
498,DEU,Limited,INITIAL_PURCHASE,Web, $9.87 ,839,0,0,0,1,NULL,NULL
500,ENG,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
501,EBR,Lifetime,INITIAL_PURCHASE,App, $-   ,28776,0,0,0,1,0,0
502,ITA,Limited,RENEWAL,App, $-   ,184,1,0,0,1,NULL,NULL
503,ESP,Limited,RENEWAL,App, $-   ,187,1,1,1,1,0,0
504,EBR,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
506,CHI,Limited,RENEWAL,App, $-   ,366,0,0,1,1,14,4
507,FRA,Limited,INITIAL_PURCHASE,Web, $48.55 ,92,0,1,0,1,NULL,NULL
508,JPN,Lifetime,INITIAL_PURCHASE,App, $-   ,29218,0,0,1,1,0,0
509,ESP,Limited,RENEWAL,App, $-   ,182,0,0,0,1,1,1
510,DEU,Lifetime,INITIAL_PURCHASE,Web, $127.04 ,28893,0,1,0,1,0,0
511,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28778,0,0,1,1,19,6
512,ESP,Limited,RENEWAL,App, $-   ,619,0,0,1,1,0,0
513,EBR,Limited,INITIAL_PURCHASE,Web, $58.97 ,189,1,1,1,1,63,0
514,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,0,1,NULL,NULL
515,FRA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29211,0,1,1,1,6,0
516,ALL,Lifetime,INITIAL_PURCHASE,Web, $205.30 ,28849,0,1,1,1,17,1
517,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
518,FRA,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
519,ENG,Limited,RENEWAL,App, $-   ,95,1,0,0,1,NULL,NULL
520,ENG,Limited,INITIAL_PURCHASE,Web, $52.55 ,182,0,1,1,1,NULL,NULL
522,ENG,Limited,INITIAL_PURCHASE,App, $-   ,291,0,0,0,1,NULL,NULL
523,ITA,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
524,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
525,HEB,Limited,RENEWAL,App, $-   ,323,0,0,0,1,0,0
527,ENG,Limited,RENEWAL,App, $-   ,359,1,0,1,1,0,0
528,ITA,Limited,RENEWAL,App, $-   ,302,0,0,1,1,2,0
530,ENG,Limited,RENEWAL,App, $-   ,370,0,0,0,1,NULL,NULL
531,DEU,Limited,INITIAL_PURCHASE,Web, $99.00 ,731,0,1,0,1,14,0
532,EBR,Lifetime,INITIAL_PURCHASE,App, $-   ,29153,0,0,0,1,0,0
533,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,31,0
534,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,1,1,1,82,44
535,ESP,Limited,INITIAL_PURCHASE,App, $-   ,613,1,0,1,1,0,0
536,ESP,Limited,INITIAL_PURCHASE,Web, $30.75 ,91,0,0,1,1,0,0
537,DEU,Limited,RENEWAL,Web, $18.09 ,306,0,0,0,1,24,24
538,TGL,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
539,RUS,Limited,RENEWAL,Web, $79.00 ,183,0,0,1,1,0,0
540,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,100,0,0,1,1,7,6
541,ITA,Limited,RENEWAL,Web, $8.65 ,547,0,1,1,1,30,0
542,FRA,Limited,RENEWAL,Web, $79.00 ,275,0,1,1,1,0,0
543,KOR,Limited,INITIAL_PURCHASE,Web, $27.38 ,97,1,1,0,1,4,0
544,HIN,Limited,INITIAL_PURCHASE,Web, $35.97 ,214,1,1,1,1,0,0
545,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
546,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28787,1,1,1,1,9,6
547,ENG,Limited,RENEWAL,App, $-   ,358,0,0,1,1,0,0
548,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,1,1,0,0
549,ITA,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,0,0,1,1,0
550,ENG,Limited,RENEWAL,App, $-   ,207,1,0,0,1,0,0
551,HIN,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,30,0
552,DEU,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
553,ESC,Limited,INITIAL_PURCHASE,Web, $65.94 ,366,0,0,1,1,25,1
554,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28801,0,1,0,1,36,16
555,FRA,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,0,0
556,ENG,Limited,RENEWAL,App, $-   ,403,1,0,1,1,0,0
557,ENG,Limited,RENEWAL,App, $-   ,181,1,0,1,1,2,0
558,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28798,0,1,1,1,0,0
559,HEB,Limited,RENEWAL,App, $-   ,369,1,0,0,1,NULL,NULL
560,ALL,Lifetime,INITIAL_PURCHASE,Web, $209.45 ,28765,0,1,1,1,1,1
561,FAR,Limited,INITIAL_PURCHASE,Web, $115.87 ,372,0,1,0,1,3,0
562,ESP,Limited,INITIAL_PURCHASE,Web, $39.16 ,97,1,1,0,1,13,1
563,EBR,Limited,INITIAL_PURCHASE,App, $-   ,108,1,1,1,1,10,3
564,FRA,Limited,RENEWAL,Web, $79.00 ,186,1,1,1,1,0,0
566,ESP,Limited,RENEWAL,Web, $35.97 ,277,1,1,1,1,0,0
567,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
568,TGL,Limited,INITIAL_PURCHASE,Web, $134.72 ,734,1,1,0,1,10,0
569,DEU,Limited,RENEWAL,Web, $35.97 ,288,1,1,1,1,2,0
570,FAR,Limited,INITIAL_PURCHASE,App, $-   ,316,0,0,0,1,2,0
571,ESP,Limited,RENEWAL,App, $-   ,547,0,0,1,1,0,0
572,ESP,Limited,INITIAL_PURCHASE,App, $-   ,89,0,0,1,1,5,0
574,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,11,0
575,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
576,JPN,Lifetime,INITIAL_PURCHASE,App, $-   ,28769,1,0,1,1,2,2
577,ENG,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
578,ENG,Limited,RENEWAL,App, $-   ,328,0,0,0,1,NULL,NULL
579,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28806,1,1,1,1,33,17
580,ITA,Limited,INITIAL_PURCHASE,Web, $71.22 ,366,0,1,1,1,0,0
581,GRK,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,1,NULL,NULL
582,ITA,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,1,0
583,ESP,Limited,RENEWAL,Web, $79.00 ,366,0,1,1,1,6,1
584,ITA,Limited,INITIAL_PURCHASE,Web, $15.80 ,731,0,0,0,1,NULL,NULL
585,ALL,Limited,RENEWAL,App, $-   ,369,1,0,1,1,3,0
586,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,221,1,1,0,1,0,0
587,ESP,Limited,RENEWAL,App, $-   ,278,1,1,1,1,0,0
588,ITA,Limited,RENEWAL,App, $-   ,210,1,0,1,1,0,0
589,ESC,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,2,2
590,JPN,Limited,RENEWAL,App, $-   ,344,1,0,1,1,0,0
591,EBR,Limited,RENEWAL,Web, $81.82 ,366,0,0,0,1,0,0
592,JPN,Lifetime,INITIAL_PURCHASE,App, $-   ,28770,0,0,1,1,3,0
593,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28803,1,1,1,1,35,21
594,CHI,Limited,RENEWAL,App, $-   ,184,0,1,1,1,0,0
595,DEU,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,0,1,NULL,NULL
596,ARA,Limited,INITIAL_PURCHASE,Web, $23.57 ,368,1,1,0,1,1,1
597,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,0,1,NULL,NULL
599,FRA,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,NULL,NULL
600,GRK,Lifetime,INITIAL_PURCHASE,Web, $182.28 ,29011,0,1,0,1,4,4
601,ENG,Limited,INITIAL_PURCHASE,Web, $39.00 ,185,1,1,1,1,23,8
602,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
603,ESP,Limited,RENEWAL,App, $-   ,366,0,1,1,1,0,0
604,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,4,0
605,ENG,Limited,RENEWAL,App, $-   ,547,1,0,0,1,NULL,NULL
608,DEU,Limited,RENEWAL,App, $-   ,288,0,0,0,1,2,0
609,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,180,0,1,1,1,22,1
610,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.13 ,28773,0,1,0,1,34,10
611,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.66 ,28777,1,1,1,1,18,14
612,FRA,Limited,RENEWAL,Web, $79.00 ,187,1,1,0,1,NULL,NULL
613,RUS,Lifetime,INITIAL_PURCHASE,App, $-   ,28776,0,0,1,1,1,0
614,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
615,ESP,Limited,INITIAL_PURCHASE,App, $-   ,557,1,0,0,1,NULL,NULL
616,DEU,Limited,INITIAL_PURCHASE,App, $-   ,365,0,1,1,1,1,1
617,HEB,Limited,RENEWAL,App, $-   ,369,1,0,1,1,6,2
618,GRK,Limited,RENEWAL,App, $-   ,366,1,0,0,1,NULL,NULL
619,CHI,Limited,INITIAL_PURCHASE,Web, $46.80 ,174,0,1,0,1,30,10
620,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
621,DEU,Limited,INITIAL_PURCHASE,Web, $65.94 ,182,0,1,0,1,2,0
622,ESP,Limited,RENEWAL,Web, $35.97 ,274,0,1,1,1,13,0
623,DEU,Limited,INITIAL_PURCHASE,App, $-   ,97,1,1,1,1,2,0
624,ITA,Limited,RENEWAL,Web, $79.00 ,273,0,0,1,1,9,2
625,GRK,Limited,RENEWAL,Web, $19.90 ,306,0,0,0,1,9,0
626,FAR,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
627,EBR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
628,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,182,0,0,1,1,0,0
629,SVE,Limited,RENEWAL,App, $-   ,366,0,0,0,1,NULL,NULL
630,ITA,Limited,INITIAL_PURCHASE,App, $-   ,101,1,1,1,1,4,0
631,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
632,RUS,Lifetime,INITIAL_PURCHASE,App, $-   ,28777,1,1,1,1,414,414
633,DEU,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
634,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28772,0,0,0,0,0,0
635,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28796,0,1,1,1,66,57
636,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
637,ESC,Limited,RENEWAL,App, $-   ,193,1,0,0,1,0,0
640,HEB,Limited,INITIAL_PURCHASE,App, $-   ,289,1,1,1,1,3,1
641,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,1,1,NULL,NULL
642,DEU,Limited,INITIAL_PURCHASE,App, $-   ,338,0,0,1,1,5,0
643,ESC,Limited,RENEWAL,App, $-   ,275,0,0,1,1,0,0
644,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
645,DEU,Limited,INITIAL_PURCHASE,App, $-   ,100,1,1,1,1,NULL,NULL
646,CHI,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
647,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28799,0,0,1,1,53,20
648,RUS,Limited,INITIAL_PURCHASE,Web, $65.94 ,189,0,1,1,1,NULL,NULL
649,RUS,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,6,1
650,FRA,Limited,RENEWAL,App, $-   ,250,1,0,1,1,3,0
651,DEU,Limited,RENEWAL,Web, $14.18 ,124,0,1,1,1,0,0
652,JPN,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
653,ESC,Limited,INITIAL_PURCHASE,Web, $46.79 ,95,0,1,0,1,3,2
654,ESP,Limited,RENEWAL,App, $-   ,274,0,0,1,1,0,0
655,ALL,Limited,INITIAL_PURCHASE,Web, $104.39 ,365,0,0,1,1,3,0
656,JPN,Limited,RENEWAL,App, $-   ,95,1,0,0,1,NULL,NULL
657,ESP,Limited,INITIAL_PURCHASE,App, $-   ,289,0,0,1,1,0,0
658,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28792,0,0,1,1,2,0
659,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28779,0,1,1,1,118,6
660,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,1,NULL,NULL
661,ESP,Lifetime,INITIAL_PURCHASE,Web, $-   ,29224,0,1,1,1,2,0
662,ESP,Lifetime,INITIAL_PURCHASE,Web, $-   ,29186,0,0,1,1,0,0
663,ESP,Limited,RENEWAL,App, $-   ,184,0,0,1,1,0,0
664,SVE,Limited,INITIAL_PURCHASE,Web, $255.90 ,731,0,0,1,1,0,0
665,ESP,Limited,RENEWAL,App, $-   ,183,0,0,0,1,NULL,NULL
666,ESP,Limited,RENEWAL,App, $-   ,357,0,0,0,1,1,0
667,JPN,Lifetime,INITIAL_PURCHASE,Web, $378.00 ,28856,0,0,1,1,0,0
668,ENG,Limited,INITIAL_PURCHASE,App, $-   ,224,0,0,1,1,0,0
669,ESP,Limited,RENEWAL,App, $-   ,183,0,0,1,1,38,0
